NAME,MAP,SENSOR,PROD,ALG,PERIOD,PERIOD_CODE,MATH,UNITS,MTIME_FILE,MTIME_SUBAREA,REGION,SUBAREA,N_SUBAREA,N,MEAN,VAR,SKEW
M_200705-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200705,M,STATS,oC,1568069619,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,8.166615637347300,0.8826040715816054,-0.1051983390699119
M_200705-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200705,M,STATS,oC,1568069619,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,6.263700850978001,0.7843265493787349,0.5160470765853875
M_200705-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200705,M,STATS,oC,1568069619,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,8.431073203851591,0.5832774386702215,0.5798233645420847
M_200706-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200706,M,STATS,oC,1568070786,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,17.98501991013094,5.041676472617096,-0.1212902120297563
M_200706-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200706,M,STATS,oC,1568070786,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,12.15494344000111,1.310177483824103,0.1131375770789957
M_200706-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200706,M,STATS,oC,1568070786,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,9.568085099937621,0.8515818874706419,0.5753019319527292
M_200706-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200706,M,STATS,oC,1568070786,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,12.06371642715526,1.638871129759367,0.8867196410096130
M_200707-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200707,M,STATS,oC,1568071918,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,22.54640108097609,2.581758024991085,0.1115521090370297
M_200707-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200707,M,STATS,oC,1568071918,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,16.59543632627826,1.546735047068485,-0.5602508139275922
M_200707-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200707,M,STATS,oC,1568071918,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,13.58034559952729,1.342143910662021,0.3241651086577290
M_200707-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200707,M,STATS,oC,1568071918,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,16.47891115602457,2.519717570609363,0.8363417286059869
M_200708-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200708,M,STATS,oC,1568072887,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,23.92387359283580,2.684948323974819,-0.1045484243264735
M_200708-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200708,M,STATS,oC,1568072887,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,18.19987349872192,2.006825753830091,-0.4459866432780706
M_200708-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200708,M,STATS,oC,1568072887,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,15.06264051887189,2.077242076211347,0.1291908959610640
M_200708-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200708,M,STATS,oC,1568072887,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,18.66150099808315,2.626206446229462,1.065603145791593
M_200709-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200709,M,STATS,oC,1568073833,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,22.19130180692045,2.217065898904349,-0.2142742365761437
M_200709-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200709,M,STATS,oC,1568073833,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,16.71872568516297,1.969710036948694,-0.2958395039688902
M_200709-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200709,M,STATS,oC,1568073833,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,13.75451769897854,2.379853762926180,0.4853733070407182
M_200709-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200709,M,STATS,oC,1568073833,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,17.58978496551514,1.153536137999879,0.6415483868636537
M_200710-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200710,M,STATS,oC,1568074870,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,19.68086854948407,3.824643101210878,0.01785122874012119
M_200710-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200710,M,STATS,oC,1568074870,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,14.04700598271009,1.697356616436101,-0.5733262355213893
M_200710-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200710,M,STATS,oC,1568074870,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,12.13897717678971,1.823500908533560,0.6091628487523376
M_200710-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200710,M,STATS,oC,1568074870,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,15.52415521468756,0.7058223725391342,0.1818062335161774
M_200711-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200711,M,STATS,oC,1568075880,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,14.28770773212960,2.868828755895167,1.241963339346785
M_200711-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200711,M,STATS,oC,1568075880,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,9.767255790715046,0.4997795684853095,0.1353941645604400
M_200711-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200711,M,STATS,oC,1568075880,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,9.073332194882983,0.7639981675976958,1.746393097228451
M_200711-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200711,M,STATS,oC,1568075880,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,11.61771341467803,0.6730934340440718,0.06568418574047755
M_200712-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200712,M,STATS,oC,1568076895,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,10.71054090575359,2.493052140086604,1.351847185882831
M_200712-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200712,M,STATS,oC,1568076895,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,7.077151027926686,0.08574300674304901,-0.04079543560019714
M_200712-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200712,M,STATS,oC,1568076895,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,6.873422479365223,0.4344742087289570,0.9308425475141373
M_200712-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200712,M,STATS,oC,1568076895,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,8.725188686577779,1.775888250859598,0.9713978652745870
M_200801-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200801,M,STATS,oC,1568065069,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,8.487898251731671,2.369581152460994,1.037370663104785
M_200801-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200801,M,STATS,oC,1568065069,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,5.838352528018987,0.2081459888494326,-1.405917367784645
M_200801-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200801,M,STATS,oC,1568065069,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,5.180373735724547,0.3989101609298352,-0.3319838770351800
M_200801-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200801,M,STATS,oC,1568065069,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,7.252803657819640,2.839299584870964,1.291781108468033
M_200802-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200802,M,STATS,oC,1568065948,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,7.450998899161218,3.276925780712977,0.8809450683850101
M_200802-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200802,M,STATS,oC,1568065948,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,4.689170019457110,0.3484183945164173,-0.5160314384415922
M_200802-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200802,M,STATS,oC,1568065948,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,3.822351158741610,0.3573327914819613,0.08838032103396438
M_200802-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200802,M,STATS,oC,1568065948,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,6.045614689386116,2.442238368471054,1.491117125823524
M_200803-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200803,M,STATS,oC,1568066839,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,7.659909750115983,3.507094327377259,0.6786844805375740
M_200803-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200803,M,STATS,oC,1568066839,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,4.481751414128436,0.3136989965541767,-0.4717514232713810
M_200803-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200803,M,STATS,oC,1568066839,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,3.770127157096720,0.2273307256779712,0.03270633422188662
M_200803-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200803,M,STATS,oC,1568066839,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,5.507589189488932,1.291269191861500,1.659669524794167
M_200804-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200804,M,STATS,oC,1568067938,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,10.01878005010603,5.708403649480018,0.7805523437483305
M_200804-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200804,M,STATS,oC,1568067938,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,5.864891301171672,0.1804330635130028,-0.3719279057551722
M_200804-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200804,M,STATS,oC,1568067938,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,4.815539706186001,0.2064216390474087,0.3915628264900224
M_200804-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200804,M,STATS,oC,1568067938,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,6.665717358814096,1.724293214738671,2.113063485004276
M_200805-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200805,M,STATS,oC,1568069317,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,12.30927961932413,5.268424989188108,0.7776553739556764
M_200805-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200805,M,STATS,oC,1568069317,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,8.261419969697606,0.6340433370350133,0.1478161446981524
M_200805-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200805,M,STATS,oC,1568069317,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,6.467037527287942,0.5308817974477956,0.5073680284124568
M_200805-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200805,M,STATS,oC,1568069317,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,8.283965980556776,0.7366495030809982,0.8124404034897758
M_200806-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200806,M,STATS,oC,1568070657,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,19.60127870528359,4.977377603324276,0.1024962247446160
M_200806-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200806,M,STATS,oC,1568070657,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,13.93132217264069,2.034050637444071,-0.5416193132507581
M_200806-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200806,M,STATS,oC,1568070657,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,10.42125396465927,1.667623857386738,0.3201872878509333
M_200806-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200806,M,STATS,oC,1568070657,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,13.42295514952462,1.876431280150367,0.3011942316378732
M_200807-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200807,M,STATS,oC,1568071882,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,23.89028295642002,1.737763289778730,-0.1500616501169040
M_200807-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200807,M,STATS,oC,1568071882,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,18.29240976025960,2.651192329317065,-0.7478079435379000
M_200807-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200807,M,STATS,oC,1568071882,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,14.97432323399883,2.208803548473111,0.5503975451956044
M_200807-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200807,M,STATS,oC,1568071882,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,18.38539907302497,3.026601124814811,0.4336464038913066
M_200808-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200808,M,STATS,oC,1568072980,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,23.85626340722034,2.400643420435747,0.06579215325481293
M_200808-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200808,M,STATS,oC,1568072980,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,18.61455307057729,2.538353389045486,-0.6124163641812560
M_200808-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200808,M,STATS,oC,1568072980,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,15.08074640106605,2.967292317822495,0.1884797560233151
M_200808-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200808,M,STATS,oC,1568072980,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,19.02127268899162,2.703167263942570,0.03466450426129336
M_200809-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200809,M,STATS,oC,1568073840,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,21.45847497656859,2.056339000761746,0.2627354651442395
M_200809-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200809,M,STATS,oC,1568073840,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,16.27741819701192,2.574930864693632,-0.3225216715191989
M_200809-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200809,M,STATS,oC,1568073840,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,14.20668052514423,2.073561002623066,0.1420492793699963
M_200809-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200809,M,STATS,oC,1568073840,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,17.44565254085469,1.547949768694921,1.019147170902967
M_200810-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200810,M,STATS,oC,1568074757,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,18.03229866509349,1.676749519273448,0.3501232271104188
M_200810-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200810,M,STATS,oC,1568074757,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,13.40374018292682,1.131908291735619,-0.1144669157768601
M_200810-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200810,M,STATS,oC,1568074757,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,12.06147960616462,0.8129824741869123,0.5722018923157265
M_200810-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200810,M,STATS,oC,1568074757,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,15.11922780288840,1.844097465427339,1.101268766542154
M_200811-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200811,M,STATS,oC,1568075669,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,14.32570448088432,1.614731284664680,0.8788071022538319
M_200811-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200811,M,STATS,oC,1568075669,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,10.16390022966369,0.3372734166517306,0.3002267713608371
M_200811-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200811,M,STATS,oC,1568075669,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,9.826528010205507,0.3817041096757638,0.7393732333389806
M_200811-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200811,M,STATS,oC,1568075669,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,12.21222708081299,1.720056539090217,1.372426798206318
M_200812-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200812,M,STATS,oC,1568076584,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,11.57781334035460,3.040827426838717,0.3709491123330098
M_200812-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200812,M,STATS,oC,1568076584,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,7.899884954872138,0.1778694099373945,-0.3426274227137211
M_200812-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200812,M,STATS,oC,1568076584,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,7.862267366402822,0.1546144227038564,-0.4913610238125072
M_200812-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200812,M,STATS,oC,1568076584,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,9.619406418800354,1.493881637507695,0.5526758279449918
M_200901-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200901,M,STATS,oC,1568065103,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,8.967069570645194,4.877672701925051,0.2557350111365708
M_200901-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200901,M,STATS,oC,1568065103,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,5.855628684847998,0.3033143728214002,-1.197515301769690
M_200901-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200901,M,STATS,oC,1568065103,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,5.439394190638389,0.3160039142436291,-0.5581052909655592
M_200901-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200901,M,STATS,oC,1568065103,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,6.760603582499162,1.258322076194270,0.2681187952241093
M_200902-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200902,M,STATS,oC,1568065971,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,6.992153516799542,4.434981760053187,0.7087385330537604
M_200902-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200902,M,STATS,oC,1568065971,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,4.697185525838346,0.3274919463773517,-1.154078051850387
M_200902-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200902,M,STATS,oC,1568065971,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,3.550362758211899,0.4999241242891690,-0.05183645425780483
M_200902-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200902,M,STATS,oC,1568065971,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,4.891479386293663,0.5841605736802756,-0.7277791639948460
M_200903-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200903,M,STATS,oC,1568066877,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,6.807525394019546,3.437583317719821,0.7222278207634333
M_200903-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200903,M,STATS,oC,1568066877,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,4.247562049423936,0.2546233280826359,-0.2495638663607374
M_200903-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200903,M,STATS,oC,1568066877,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,3.478934676835176,0.2277925199997767,-0.08746812395611955
M_200903-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200903,M,STATS,oC,1568066877,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,5.074492478865498,1.271876799291235,1.871921765021402
M_200904-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200904,M,STATS,oC,1568067988,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,8.582401937645814,3.213469197000328,0.8505764857519812
M_200904-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200904,M,STATS,oC,1568067988,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,5.481505168327717,0.2006512010280435,-0.2582817305637338
M_200904-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200904,M,STATS,oC,1568067988,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,4.593715934405573,0.2871441531527153,0.06198782512689834
M_200904-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200904,M,STATS,oC,1568067988,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,6.531022089427372,1.633528798355847,2.291844349196407
M_200905-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200905,M,STATS,oC,1568069316,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,13.12419861275111,3.702844058510476,0.8474686845710842
M_200905-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200905,M,STATS,oC,1568069316,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,8.924916432592951,0.8000691984124347,-0.04787897134034575
M_200905-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200905,M,STATS,oC,1568069316,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,7.271963014897647,0.3642403328224202,0.5345382301493296
M_200905-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200905,M,STATS,oC,1568069316,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,9.630210712945686,2.537741634582894,1.219979808705917
M_200906-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200906,M,STATS,oC,1568070607,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,17.84747718061630,4.891426872403842,0.4557194309724867
M_200906-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200906,M,STATS,oC,1568070607,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,12.14516531159041,0.9054979695771452,-0.1713292560054613
M_200906-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200906,M,STATS,oC,1568070607,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,10.59467896727997,0.5290840970903714,0.5826760361401581
M_200906-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200906,M,STATS,oC,1568070607,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,13.38712864650870,5.682080716063005,1.077063108811861
M_200907-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200907,M,STATS,oC,1568071840,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,21.86876492847428,2.378292799661976,-0.3217680572376099
M_200907-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200907,M,STATS,oC,1568071840,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,15.71459898913372,1.236338961658919,-0.6739702386974463
M_200907-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200907,M,STATS,oC,1568071840,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,14.29101562858076,1.263760147728828,-0.4066103667097031
M_200907-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200907,M,STATS,oC,1568071840,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,17.31868034398781,5.912392964605765,0.6908736471916140
M_200908-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200908,M,STATS,oC,1568072927,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,24.72559666812548,2.057431688997600,-0.5792742097895177
M_200908-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200908,M,STATS,oC,1568072927,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,18.99763737440643,2.177584563517832,-0.6683972431502646
M_200908-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200908,M,STATS,oC,1568072927,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,16.01571128186356,1.377355607201798,0.008699672083864666
M_200908-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200908,M,STATS,oC,1568072927,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,19.16370485953565,3.312978351460313,0.3314150172581621
M_200909-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200909,M,STATS,oC,1568073784,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,21.75981285592949,2.117799429115610,-0.4803151988320278
M_200909-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200909,M,STATS,oC,1568073784,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,16.46387988758859,1.725503186089343,-0.3714154088920079
M_200909-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200909,M,STATS,oC,1568073784,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,14.46594981338989,1.865387804883234,-0.003302553568466912
M_200909-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200909,M,STATS,oC,1568073784,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,17.29969068167345,1.751759773222944,1.074939031392904
M_200910-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200910,M,STATS,oC,1568074695,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,17.76135285019668,2.757797839984958,0.3638231660824755
M_200910-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200910,M,STATS,oC,1568074695,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,12.62380384409729,0.6881437737434279,0.03997981657825802
M_200910-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200910,M,STATS,oC,1568074695,1593555329,NES_EPU_NOESTUARIES,SS,5621,5593,12.08887557669656,0.8656773831075827,1.263218597932383
M_200910-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200910,M,STATS,oC,1568074695,1593555329,NES_EPU_NOESTUARIES,GB,10614,10600,14.73970397049526,1.770711445031378,1.354394608856893
M_200911-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200911,M,STATS,oC,1568075572,1593555329,NES_EPU_NOESTUARIES,MAB,19066,19053,15.11044320367937,2.335454888821764,0.6226693245594139
M_200911-MUR-V04.1-L3B2-SST-STATS,L3B2,MUR,SST,,M_200911,M,STATS,oC,1568075572,1593555329,NES_EPU_NOESTUARIES,GOM,11621,11618,10.78226975209333,0.3375222684231547,1.837565243351786
